item_num,ele1,description,fabrication_id,item_size,inventory_type,season,season_yr,prod_line,sbu_id,ats,avail_date,warehouse_id,inv_status,cc_sort,company,item_image,item_description_long,commodity,commodity_description,item_num_display,wholesale,msrp,landed_cost,compute_0025,latest_receipt_date,body_number,image_file_path,ele2,ele3,ele4,ele5,item_class,collection_group_code,description
ALBANY,650,PINK,,314  ,S,S ,2024,ROSS,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALBANY.JPG,ALBANY 14X72 RUNNER,TABLECLOTH,TABLECLOTH,ALBANY-650-314,0,0,2.09,A,,BANY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,314, , , ,FG  ,COR       ,CORE
ALBANY,650,PINK,,314  ,S,S ,2024,ROSS,CDL,0,01/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALBANY.JPG,ALBANY 14X72 RUNNER,TABLECLOTH,TABLECLOTH,ALBANY-650-314,0,0,2.09,A,,BANY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,314, , , ,FG  ,COR       ,CORE
ALLISON,441,AQUA,,302  ,S,F ,2016,NA  ,CDL,150,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA 60X84,60/84,60/84 TABLECLOTH,ALLISON-441-302,,,3.16,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,,
ALLISON,441,AQUA,,311  ,S,F ,2016,NA  ,CDL,420,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA NAPKINS,NAPKINS 4,NAPKINS 4,ALLISON-441-311,,,1.29,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,311, , , ,FG  ,,
ALLISON,441,AQUA,,313  ,S,F ,2016,NA  ,CDL,420,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA PLACEMATS,PLACEMATS,PLACEMATS,ALLISON-441-313,,,2.47,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,313, , , ,FG  ,,
ALLISON,441,AQUA,,315  ,S,F ,2016,NA  ,CDL,240,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA RUNNER,RUNNER 90,RUNNER 14/90,ALLISON-441-315,,,2.28,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,315, , , ,FG  ,,
ALLISON,441,AQUA,,319  ,S,F ,2016,NA  ,CDL,150,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA 60 ROUND,60/60,60/60 RD TABLECLOTH,ALLISON-441-319,,,2.46,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,319, , , ,FG  ,,
ALLISON,441,AQUA,,322  ,S,F ,2016,NA  ,CDL,150,03/30/2017,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALLISON.JPG,ALLISON AQUA 60X102,102/60,102/60 OBLONG TABLECLOTH,ALLISON-441-322,,,3.83,A,,LISO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,322, , , ,FG  ,,
ALSN,300,GREEN,,106  ,S,F ,2023,ATH ,CDL,8,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSN.JPG,ALONSO SHOWER CURTAIN DESERT SAGE,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSN-300-106,0,0,5.25837,A,12/1/2023 00:00:00,SN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,HONEYBL   ,HONEYBLOOM
ALSN,700,YELLOW,,106  ,S,F ,2023,ATH ,CDL,20,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSN.JPG,ALONSO SHOWER CURTAIN CHAMOMILE,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSN-700-106,0,0,5.25837,A,12/1/2023 00:00:00,SN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,HONEYBL   ,HONEYBLOOM
ALSNO,107,NATURAL,,106  ,S,F ,2022,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSNO.JPG,ALONSO SHOWER CURTAIN NATURAL,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSNO-107-106,0,0,3.38,A,12/14/2023 00:00:00,SNO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
ALSNO,107,NATURAL,,106  ,S,F ,2022,ATH ,CDL,0,01/04/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSNO.JPG,ALONSO SHOWER CURTAIN NATURAL,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSNO-107-106,0,0,3.38,A,12/14/2023 00:00:00,SNO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
ALSNO,107,NATURAL,,106  ,S,F ,2022,ATH ,CDL,0,01/12/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSNO.JPG,ALONSO SHOWER CURTAIN NATURAL,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSNO-107-106,0,0,3.38,A,12/14/2023 00:00:00,SNO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
ALSNO,107,NATURAL,,106  ,S,F ,2022,ATH ,CDL,8,12/15/2023,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ALSNO.JPG,ALONSO SHOWER CURTAIN NATURAL,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ALSNO-107-106,0,0,3.38,A,12/14/2023 00:00:00,SNO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
AMELIE,100,WHITE,,106  ,S,S ,2022,LOW ,CDL,3348,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMELIE.JPG,AMELIE PEVA SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,AMELIE-100-106,0,0,2.05689,A,9/7/2023 00:00:00,ELIE,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
AMRCRNDFR,630,RED/BLUE,,326  ,S,S ,2024,TJX ,CDL,2000,04/19/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMRCRNDFR.JPG,MAPP-17246 S/6 15INCH PVC PLACEMAT WITH ,TABLECLOTH,TABLECLOTH,AMRCRNDFR-630-326,0,0,3.37,A,,RCRN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,326, , , ,FG  ,AMERICANA ,AMERICANA
AMRCSTRBR,630,RED/BLUE,,326  ,S,S ,2024,TJX ,CDL,2000,04/19/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMRCSTRBR.JPG,SET OF 6 13X18 PLACEMATS WITH BELLY BAND,TABLECLOTH,TABLECLOTH,AMRCSTRBR-630-326,0,0,2.64,A,,RCST,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,326, , , ,FG  ,AMERICANA ,AMERICANA
AMYFRL,441,AQUA,,206  ,S,S ,2022,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,AMYFRL-441-206,0,0,1.95,A,12/29/2022 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,206  ,S,S ,2022,TJX ,CDL,1800,02/04/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,AMYFRL-441-206,0,0,1.95,A,12/29/2022 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,210  ,S,S ,2024,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK PRINTED MINI OVEN MITTENS,OVEN MITTS,OVEN MITTS,AMYFRL-441-210,0,0,1.76,A,,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
AMYFRL,441,AQUA,,210  ,S,S ,2024,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK PRINTED MINI OVEN MITTENS,OVEN MITTS,OVEN MITTS,AMYFRL-441-210,0,0,1.76,A,,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
AMYFRL,441,AQUA,,211  ,S,S ,2024,TJX ,CDL,-60,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK 16X19 DISH DRYING MATS,DRYMAT,DRY MAT,AMYFRL-441-211,0,0,1.79,A,,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
AMYFRL,441,AQUA,,211  ,S,S ,2024,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 2PK 16X19 DISH DRYING MATS,DRYMAT,DRY MAT,AMYFRL-441-211,0,0,1.79,A,,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
AMYFRL,441,AQUA,,302  ,S,S ,2022,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X84 TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-302,0,0,3.72,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,302  ,S,S ,2022,TJX ,CDL,-10,01/25/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X84 TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-302,0,0,3.72,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,302  ,S,S ,2022,TJX ,CDL,1000,02/01/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X84 TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-302,0,0,3.72,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,302  ,S,S ,2022,TJX ,CDL,260,02/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X84 TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-302,0,0,3.72,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,304  ,S,S ,2022,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X104TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-304,0,0,3.91,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,304  ,S,S ,2022,TJX ,CDL,0,01/25/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X104TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-304,0,0,3.91,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,304  ,S,S ,2022,TJX ,CDL,800,02/01/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X104TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-304,0,0,3.91,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,304  ,S,S ,2022,TJX ,CDL,130,02/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 60X104TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-304,0,0,3.91,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,308  ,S,S ,2022,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 70RD TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-308,0,0,3.44,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,308  ,S,S ,2022,TJX ,CDL,0,01/25/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 70RD TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-308,0,0,3.44,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,308  ,S,S ,2022,TJX ,CDL,600,02/01/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 70RD TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-308,0,0,3.44,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,STOCK     ,STOCK
AMYFRL,441,AQUA,,308  ,S,S ,2022,TJX ,CDL,130,02/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMYFRL.JPG,AMY FLORAL 70RD TC,TABLECLOTH,TABLECLOTH,AMYFRL-441-308,0,0,3.44,A,1/4/2023 00:00:00,YFRL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,STOCK     ,STOCK
AMZGRC,960,MULTI,,207  ,S,S ,2023,ROSS,CDL,-520,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZGRC.JPG,AMZGRC 2PK KITCHEN TOWEL,KITCHEN,KITCHEN TOWELS,AMZGRC-960-207,0,0,1.46,A,12/26/2023 00:00:00,ZGRC,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,207, , , ,FG  ,,
AMZNGAVO,300,GREEN,,206  ,S,S ,2023,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,AMZNGAVO-300-206,0,0,2.04,A,11/1/2023 00:00:00,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
AMZNGAVO,300,GREEN,,206  ,S,S ,2023,TJX ,CDL,1800,02/04/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK 18X28 KT,KITCHEN,KITCHEN TOWELS,AMZNGAVO-300-206,0,0,2.04,A,11/1/2023 00:00:00,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
AMZNGAVO,300,GREEN,,210  ,S,S ,2024,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK PRINTED MINI OVEN MI,OVEN MITTS,OVEN MITTS,AMZNGAVO-300-210,0,0,1.76,A,,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
AMZNGAVO,300,GREEN,,210  ,S,S ,2024,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK PRINTED MINI OVEN MI,OVEN MITTS,OVEN MITTS,AMZNGAVO-300-210,0,0,1.76,A,,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,COR       ,CORE
AMZNGAVO,300,GREEN,,211  ,S,S ,2024,TJX ,CDL,-60,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK 16X19 DISH DRYING MA,DRYMAT,DRY MAT,AMZNGAVO-300-211,0,0,1.79,A,,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
AMZNGAVO,300,GREEN,,211  ,S,S ,2024,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AMZNGAVO.JPG,AMAZING AVOCADO 2PK 16X19 DISH DRYING MA,DRYMAT,DRY MAT,AMZNGAVO-300-211,0,0,1.79,A,,ZNGA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,COR       ,CORE
ANA,020,GREY,,106  ,S,S ,2021,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANA.JPG,ANA GRAY 72X72 SC,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ANA-020-106,0,0,4.84359,A,10/27/2023 00:00:00,A,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
ANA,020,GREY,,106  ,S,S ,2021,TJX ,CDL,8,10/26/2023,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANA.JPG,ANA GRAY 72X72 SC,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ANA-020-106,0,0,4.84359,A,10/27/2023 00:00:00,A,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
ANA,020,GREY,,460  ,S,S ,2024,TJX ,CDL,1400,03/20/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANA.JPG,ANA WINDOW PANEL 37X84,WINDOW,WINDOW PANEL,ANA-020-460,0,0,3.98,A,,A,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,460, , , ,FG  ,COR       ,CORE
ANA,020,GREY,,461  ,S,S ,2024,TJX ,CDL,1000,03/20/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANA.JPG,ANA WINDOW PANEL 37X95,WINDOW,WINDOW PANEL,ANA-020-461,0,0,4.28,A,,A,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,461, , , ,FG  ,COR       ,CORE
ANA,300,GREEN,,200  ,S,S ,2023,CPL ,CDL,2000,10/30/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANA.JPG,ANA 2PK PRINTED KITCHEN TOWEL 15X25,KITCHEN,KITCHEN TOWELS,ANA-300-200,0,0,1.19,A,,A,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,200, , , ,FG  ,MEXICOROL ,MEXICO ROLLOUT ORDER
ANDREA,100,WHITE,,131  ,S,F ,2021,ATH ,CDL,168,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANDREA.JPG,ANDREA FINGER TIP TOWEL,FINGER TIP,FINGER TIP TOWELS,ANDREA-100-131,0,0,0.72648,A,1/31/2022 00:00:00,DREA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,131, , , ,FG  ,,
ANYA,400,BLUE,,120  ,S,F ,2023,ATH ,CDL,-7296,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANYA.JPG,ANYA SC 13PC SET INDIGO,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ANYA-400-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ANYA,400,BLUE,,120  ,S,F ,2023,ATH ,CDL,4524,02/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANYA.JPG,ANYA SC 13PC SET INDIGO,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ANYA-400-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ANYA,400,BLUE,,120  ,S,F ,2023,ATH ,CDL,2772,06/09/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ANYA.JPG,ANYA SC 13PC SET INDIGO,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ANYA-400-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ARNELLE,400,BLUE,,400  ,S,S ,2019,ATH ,CDL,1800,11/07/2019,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARNELLE.JPG,ARNELLE BLUE 52X84,WINDOW,WINDOW PANEL,ARNELLE-400-400,0,0,3.81,A,2/11/2019 00:00:00,NELL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,400, , , ,FG  ,,
AROSS,107,NATURAL,,120  ,S,F ,2023,ATH ,CDL,-5556,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AROSS.JPG,AURA OASIS SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,AROSS-107-120,0,0,2.1,A,,OSS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
AROSS,107,NATURAL,,120  ,S,F ,2023,ATH ,CDL,3792,02/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AROSS.JPG,AURA OASIS SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,AROSS-107-120,0,0,2.1,A,,OSS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
AROSS,107,NATURAL,,120  ,S,F ,2023,ATH ,CDL,1764,06/09/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\AROSS.JPG,AURA OASIS SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,AROSS-107-120,0,0,2.1,A,,OSS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ARYA,681,BLUSH,,207  ,S,S ,2023,ROSS,CDL,-240,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA 2PK 16X26 KT,KITCHEN,KITCHEN TOWELS,ARYA-681-207,0,0,1.44,A,10/22/2023 00:00:00,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,207, , , ,FG  ,,
ARYA,960,MULTI,,080  ,S,S ,2024,TJX ,CDL,750,04/13/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA FULL QUEEN 1PC 88X88 QUILT  1 20X26,BEDDING,COMFORTER SET - ALL SIZES,ARYA-960-080,0,0,8.85,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,080, , , ,FG  ,COR       ,CORE
ARYA,960,MULTI,,081  ,S,S ,2024,TJX ,CDL,375,04/13/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA KING 1PC 104X90 QUILT  1 20X26 SHAM,BEDDING,COMFORTER SET - ALL SIZES,ARYA-960-081,0,0,10.16,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,081, , , ,FG  ,COR       ,CORE
ARYA,960,MULTI,,084  ,S,S ,2024,TJX ,CDL,375,04/13/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA TWIN 1PC 66X88 QUILT  1 20X26 SHAM,BEDDING,COMFORTER SET - ALL SIZES,ARYA-960-084,0,0,6.77,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,084, , , ,FG  ,COR       ,CORE
ARYA,960,MULTI,,120  ,S,F ,2023,ATH ,CDL,-5556,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ARYA-960-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ARYA,960,MULTI,,120  ,S,F ,2023,ATH ,CDL,3792,02/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ARYA-960-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
ARYA,960,MULTI,,120  ,S,F ,2023,ATH ,CDL,1764,06/09/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\ARYA.JPG,ARYA SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,ARYA-960-120,0,0,2.1,A,,YA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,COR       ,CORE
